site_id,wacc_pct,scenario,cf_wind_used,wind_speed_ms,connection_cost_per_kw,effective_capex_usd_per_kw,lcoe_usd_mwh,lcoe_low_usd_mwh,lcoe_high_usd_mwh,is_capex_provisional,tech_id,lifetime_yr
semen-garuda-bekasi,4.0,grid_connected_solar,0.1945,5.64,89.6,1784.6,87.62,71.44,112.78,False,TECH_WIND_ONSHORE,27
semen-garuda-bekasi,6.0,grid_connected_solar,0.1945,5.64,89.6,1784.6,102.76,82.77,133.86,False,TECH_WIND_ONSHORE,27
semen-garuda-bekasi,8.0,grid_connected_solar,0.1945,5.64,89.6,1784.6,119.26,95.11,156.83,False,TECH_WIND_ONSHORE,27
semen-garuda-bekasi,10.0,grid_connected_solar,0.1945,5.64,89.6,1784.6,136.87,108.27,181.34,False,TECH_WIND_ONSHORE,27
semen-garuda-bekasi,12.0,grid_connected_solar,0.1945,5.64,89.6,1784.6,155.35,122.1,207.08,False,TECH_WIND_ONSHORE,27
semen-garuda-bekasi,14.0,grid_connected_solar,0.1945,5.64,89.6,1784.6,174.51,136.42,233.75,False,TECH_WIND_ONSHORE,27
semen-garuda-bekasi,16.0,grid_connected_solar,0.1945,5.64,89.6,1784.6,194.17,151.13,261.12,False,TECH_WIND_ONSHORE,27
semen-garuda-bekasi,18.0,grid_connected_solar,0.1945,5.64,89.6,1784.6,214.2,166.1,289.01,False,TECH_WIND_ONSHORE,27
semen-garuda-bekasi,20.0,grid_connected_solar,0.1945,5.64,89.6,1784.6,234.5,181.29,317.27,False,TECH_WIND_ONSHORE,27
sbi-andalas-lhoknga,4.0,within_boundary,0.0984,4.26,0.0,1650.0,163.63,131.66,213.36,False,TECH_WIND_ONSHORE,27
sbi-andalas-lhoknga,6.0,within_boundary,0.0984,4.26,0.0,1650.0,191.3,151.79,252.78,False,TECH_WIND_ONSHORE,27
sbi-andalas-lhoknga,8.0,within_boundary,0.0984,4.26,0.0,1650.0,221.45,173.71,295.72,False,TECH_WIND_ONSHORE,27
sbi-andalas-lhoknga,10.0,within_boundary,0.0984,4.26,0.0,1650.0,253.63,197.11,341.54,False,TECH_WIND_ONSHORE,27
sbi-andalas-lhoknga,12.0,within_boundary,0.0984,4.26,0.0,1650.0,287.41,221.68,389.65,False,TECH_WIND_ONSHORE,27
sbi-andalas-lhoknga,14.0,within_boundary,0.0984,4.26,0.0,1650.0,322.42,247.14,439.51,False,TECH_WIND_ONSHORE,27
sbi-andalas-lhoknga,16.0,within_boundary,0.0984,4.26,0.0,1650.0,358.35,273.27,490.69,False,TECH_WIND_ONSHORE,27
sbi-andalas-lhoknga,18.0,within_boundary,0.0984,4.26,0.0,1650.0,394.95,299.89,542.82,False,TECH_WIND_ONSHORE,27
sbi-andalas-lhoknga,20.0,within_boundary,0.0984,4.26,0.0,1650.0,432.05,326.87,595.66,False,TECH_WIND_ONSHORE,27
sbi-andalas-lhoknga,4.0,grid_connected_solar,0.3962,10.81,143.4,1838.5,43.96,36.02,56.31,False,TECH_WIND_ONSHORE,27
sbi-andalas-lhoknga,6.0,grid_connected_solar,0.3962,10.81,143.4,1838.5,51.62,41.81,66.89,False,TECH_WIND_ONSHORE,27
sbi-andalas-lhoknga,8.0,grid_connected_solar,0.3962,10.81,143.4,1838.5,59.97,48.11,78.41,False,TECH_WIND_ONSHORE,27
sbi-andalas-lhoknga,10.0,grid_connected_solar,0.3962,10.81,143.4,1838.5,68.87,54.83,90.7,False,TECH_WIND_ONSHORE,27
sbi-andalas-lhoknga,12.0,grid_connected_solar,0.3962,10.81,143.4,1838.5,78.22,61.89,103.61,False,TECH_WIND_ONSHORE,27
sbi-andalas-lhoknga,14.0,grid_connected_solar,0.3962,10.81,143.4,1838.5,87.9,69.21,116.99,False,TECH_WIND_ONSHORE,27
sbi-andalas-lhoknga,16.0,grid_connected_solar,0.3962,10.81,143.4,1838.5,97.85,76.72,130.71,False,TECH_WIND_ONSHORE,27
sbi-andalas-lhoknga,18.0,grid_connected_solar,0.3962,10.81,143.4,1838.5,107.98,84.37,144.7,False,TECH_WIND_ONSHORE,27
sbi-andalas-lhoknga,20.0,grid_connected_solar,0.3962,10.81,143.4,1838.5,118.24,92.12,158.88,False,TECH_WIND_ONSHORE,27
semen-jawa-scg-sukabumi,4.0,within_boundary,0.05,3.1,0.0,1650.0,322.02,259.1,419.89,False,TECH_WIND_ONSHORE,27
semen-jawa-scg-sukabumi,6.0,within_boundary,0.05,3.1,0.0,1650.0,376.48,298.71,497.46,False,TECH_WIND_ONSHORE,27
semen-jawa-scg-sukabumi,8.0,within_boundary,0.05,3.1,0.0,1650.0,435.82,341.87,581.97,False,TECH_WIND_ONSHORE,27
semen-jawa-scg-sukabumi,10.0,within_boundary,0.05,3.1,0.0,1650.0,499.14,387.92,672.16,False,TECH_WIND_ONSHORE,27
semen-jawa-scg-sukabumi,12.0,within_boundary,0.05,3.1,0.0,1650.0,565.62,436.27,766.84,False,TECH_WIND_ONSHORE,27
semen-jawa-scg-sukabumi,14.0,within_boundary,0.05,3.1,0.0,1650.0,634.52,486.37,864.96,False,TECH_WIND_ONSHORE,27
semen-jawa-scg-sukabumi,16.0,within_boundary,0.05,3.1,0.0,1650.0,705.23,537.8,965.67,False,TECH_WIND_ONSHORE,27
semen-jawa-scg-sukabumi,18.0,within_boundary,0.05,3.1,0.0,1650.0,777.27,590.19,1068.27,False,TECH_WIND_ONSHORE,27
semen-jawa-scg-sukabumi,20.0,within_boundary,0.05,3.1,0.0,1650.0,850.27,643.29,1172.25,False,TECH_WIND_ONSHORE,27
semen-jawa-scg-sukabumi,4.0,grid_connected_solar,0.3157,8.41,102.7,1797.7,54.27,44.31,69.77,False,TECH_WIND_ONSHORE,27
semen-jawa-scg-sukabumi,6.0,grid_connected_solar,0.3157,8.41,102.7,1797.7,63.67,51.35,82.83,False,TECH_WIND_ONSHORE,27
semen-jawa-scg-sukabumi,8.0,grid_connected_solar,0.3157,8.41,102.7,1797.7,73.91,59.03,97.06,False,TECH_WIND_ONSHORE,27
semen-jawa-scg-sukabumi,10.0,grid_connected_solar,0.3157,8.41,102.7,1797.7,84.84,67.22,112.24,False,TECH_WIND_ONSHORE,27
semen-jawa-scg-sukabumi,12.0,grid_connected_solar,0.3157,8.41,102.7,1797.7,96.31,75.82,128.17,False,TECH_WIND_ONSHORE,27
semen-jawa-scg-sukabumi,14.0,grid_connected_solar,0.3157,8.41,102.7,1797.7,108.19,84.73,144.69,False,TECH_WIND_ONSHORE,27
semen-jawa-scg-sukabumi,16.0,grid_connected_solar,0.3157,8.41,102.7,1797.7,120.4,93.88,161.64,False,TECH_WIND_ONSHORE,27
semen-jawa-scg-sukabumi,18.0,grid_connected_solar,0.3157,8.41,102.7,1797.7,132.83,103.2,178.92,False,TECH_WIND_ONSHORE,27
semen-jawa-scg-sukabumi,20.0,grid_connected_solar,0.3157,8.41,102.7,1797.7,145.42,112.64,196.42,False,TECH_WIND_ONSHORE,27
semen-bosowa-banyuwangi,4.0,within_boundary,0.1135,4.48,0.0,1650.0,141.86,114.14,184.97,False,TECH_WIND_ONSHORE,27
semen-bosowa-banyuwangi,6.0,within_boundary,0.1135,4.48,0.0,1650.0,165.85,131.59,219.15,False,TECH_WIND_ONSHORE,27
semen-bosowa-banyuwangi,8.0,within_boundary,0.1135,4.48,0.0,1650.0,191.99,150.6,256.37,False,TECH_WIND_ONSHORE,27
semen-bosowa-banyuwangi,10.0,within_boundary,0.1135,4.48,0.0,1650.0,219.89,170.89,296.11,False,TECH_WIND_ONSHORE,27
semen-bosowa-banyuwangi,12.0,within_boundary,0.1135,4.48,0.0,1650.0,249.17,192.19,337.81,False,TECH_WIND_ONSHORE,27
semen-bosowa-banyuwangi,14.0,within_boundary,0.1135,4.48,0.0,1650.0,279.52,214.26,381.04,False,TECH_WIND_ONSHORE,27
semen-bosowa-banyuwangi,16.0,within_boundary,0.1135,4.48,0.0,1650.0,310.67,236.92,425.4,False,TECH_WIND_ONSHORE,27
semen-bosowa-banyuwangi,18.0,within_boundary,0.1135,4.48,0.0,1650.0,342.41,260.0,470.61,False,TECH_WIND_ONSHORE,27
semen-bosowa-banyuwangi,20.0,within_boundary,0.1135,4.48,0.0,1650.0,374.57,283.39,516.41,False,TECH_WIND_ONSHORE,27
semen-bosowa-banyuwangi,4.0,grid_connected_solar,0.3825,10.13,102.2,1797.2,44.78,36.56,57.58,False,TECH_WIND_ONSHORE,27
semen-bosowa-banyuwangi,6.0,grid_connected_solar,0.3825,10.13,102.2,1797.2,52.54,42.37,68.35,False,TECH_WIND_ONSHORE,27
semen-bosowa-banyuwangi,8.0,grid_connected_solar,0.3825,10.13,102.2,1797.2,60.99,48.71,80.09,False,TECH_WIND_ONSHORE,27
semen-bosowa-banyuwangi,10.0,grid_connected_solar,0.3825,10.13,102.2,1797.2,70.01,55.47,92.62,False,TECH_WIND_ONSHORE,27
semen-bosowa-banyuwangi,12.0,grid_connected_solar,0.3825,10.13,102.2,1797.2,79.47,62.56,105.77,False,TECH_WIND_ONSHORE,27
semen-bosowa-banyuwangi,14.0,grid_connected_solar,0.3825,10.13,102.2,1797.2,89.28,69.91,119.4,False,TECH_WIND_ONSHORE,27
semen-bosowa-banyuwangi,16.0,grid_connected_solar,0.3825,10.13,102.2,1797.2,99.35,77.46,133.39,False,TECH_WIND_ONSHORE,27
semen-bosowa-banyuwangi,18.0,grid_connected_solar,0.3825,10.13,102.2,1797.2,109.61,85.15,147.65,False,TECH_WIND_ONSHORE,27
semen-bosowa-banyuwangi,20.0,grid_connected_solar,0.3825,10.13,102.2,1797.2,120.0,92.94,162.09,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-ciwandan,4.0,within_boundary,0.0651,3.81,0.0,1650.0,247.33,199.0,322.49,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-ciwandan,6.0,within_boundary,0.0651,3.81,0.0,1650.0,289.16,229.43,382.08,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-ciwandan,8.0,within_boundary,0.0651,3.81,0.0,1650.0,334.73,262.57,446.98,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-ciwandan,10.0,within_boundary,0.0651,3.81,0.0,1650.0,383.37,297.94,516.25,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-ciwandan,12.0,within_boundary,0.0651,3.81,0.0,1650.0,434.42,335.07,588.97,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-ciwandan,14.0,within_boundary,0.0651,3.81,0.0,1650.0,487.34,373.56,664.33,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-ciwandan,16.0,within_boundary,0.0651,3.81,0.0,1650.0,541.65,413.06,741.68,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-ciwandan,18.0,within_boundary,0.0651,3.81,0.0,1650.0,596.98,453.3,820.49,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-ciwandan,20.0,within_boundary,0.0651,3.81,0.0,1650.0,653.05,494.08,900.35,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-ciwandan,4.0,grid_connected_solar,0.2446,6.74,104.7,1799.7,70.1,57.24,90.11,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-ciwandan,6.0,grid_connected_solar,0.2446,6.74,104.7,1799.7,82.25,66.35,106.98,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-ciwandan,8.0,grid_connected_solar,0.2446,6.74,104.7,1799.7,95.48,76.27,125.35,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-ciwandan,10.0,grid_connected_solar,0.2446,6.74,104.7,1799.7,109.59,86.86,144.96,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-ciwandan,12.0,grid_connected_solar,0.2446,6.74,104.7,1799.7,124.41,97.97,165.55,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-ciwandan,14.0,grid_connected_solar,0.2446,6.74,104.7,1799.7,139.78,109.49,186.88,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-ciwandan,16.0,grid_connected_solar,0.2446,6.74,104.7,1799.7,155.54,121.32,208.78,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-ciwandan,18.0,grid_connected_solar,0.2446,6.74,104.7,1799.7,171.6,133.36,231.09,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-ciwandan,20.0,grid_connected_solar,0.2446,6.74,104.7,1799.7,187.88,145.57,253.7,False,TECH_WIND_ONSHORE,27
conch-south-kalimantan,4.0,within_boundary,0.0,1.81,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
conch-south-kalimantan,6.0,within_boundary,0.0,1.81,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
conch-south-kalimantan,8.0,within_boundary,0.0,1.81,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
conch-south-kalimantan,10.0,within_boundary,0.0,1.81,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
conch-south-kalimantan,12.0,within_boundary,0.0,1.81,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
conch-south-kalimantan,14.0,within_boundary,0.0,1.81,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
conch-south-kalimantan,16.0,within_boundary,0.0,1.81,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
conch-south-kalimantan,18.0,within_boundary,0.0,1.81,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
conch-south-kalimantan,20.0,within_boundary,0.0,1.81,0.0,1650.0,,,,False,TECH_WIND_ONSHORE,27
conch-south-kalimantan,4.0,grid_connected_solar,0.1881,5.54,104.2,1799.2,91.14,74.42,117.16,False,TECH_WIND_ONSHORE,27
conch-south-kalimantan,6.0,grid_connected_solar,0.1881,5.54,104.2,1799.2,106.93,86.26,139.09,False,TECH_WIND_ONSHORE,27
conch-south-kalimantan,8.0,grid_connected_solar,0.1881,5.54,104.2,1799.2,124.13,99.16,162.98,False,TECH_WIND_ONSHORE,27
conch-south-kalimantan,10.0,grid_connected_solar,0.1881,5.54,104.2,1799.2,142.49,112.92,188.48,False,TECH_WIND_ONSHORE,27
conch-south-kalimantan,12.0,grid_connected_solar,0.1881,5.54,104.2,1799.2,161.76,127.37,215.24,False,TECH_WIND_ONSHORE,27
conch-south-kalimantan,14.0,grid_connected_solar,0.1881,5.54,104.2,1799.2,181.73,142.35,242.98,False,TECH_WIND_ONSHORE,27
conch-south-kalimantan,16.0,grid_connected_solar,0.1881,5.54,104.2,1799.2,202.22,157.72,271.45,False,TECH_WIND_ONSHORE,27
conch-south-kalimantan,18.0,grid_connected_solar,0.1881,5.54,104.2,1799.2,223.1,173.38,300.46,False,TECH_WIND_ONSHORE,27
conch-south-kalimantan,20.0,grid_connected_solar,0.1881,5.54,104.2,1799.2,244.26,189.24,329.85,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-batam,4.0,within_boundary,0.1049,4.36,0.0,1650.0,153.49,123.5,200.14,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-batam,6.0,within_boundary,0.1049,4.36,0.0,1650.0,179.45,142.38,237.11,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-batam,8.0,within_boundary,0.1049,4.36,0.0,1650.0,207.73,162.95,277.39,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-batam,10.0,within_boundary,0.1049,4.36,0.0,1650.0,237.91,184.9,320.38,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-batam,12.0,within_boundary,0.1049,4.36,0.0,1650.0,269.6,207.94,365.51,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-batam,14.0,within_boundary,0.1049,4.36,0.0,1650.0,302.44,231.83,412.28,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-batam,16.0,within_boundary,0.1049,4.36,0.0,1650.0,336.14,256.34,460.28,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-batam,18.0,within_boundary,0.1049,4.36,0.0,1650.0,370.48,281.31,509.19,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-batam,20.0,within_boundary,0.1049,4.36,0.0,1650.0,405.28,306.62,558.75,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-batam,4.0,grid_connected_solar,0.2277,6.23,170.6,1865.7,77.33,63.52,98.82,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-batam,6.0,grid_connected_solar,0.2277,6.23,170.6,1865.7,90.86,73.78,117.42,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-batam,8.0,grid_connected_solar,0.2277,6.23,170.6,1865.7,105.59,84.96,137.68,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-batam,10.0,grid_connected_solar,0.2277,6.23,170.6,1865.7,121.31,96.89,159.3,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-batam,12.0,grid_connected_solar,0.2277,6.23,170.6,1865.7,137.82,109.41,182.0,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-batam,14.0,grid_connected_solar,0.2277,6.23,170.6,1865.7,154.92,122.39,205.52,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-batam,16.0,grid_connected_solar,0.2277,6.23,170.6,1865.7,172.48,135.71,229.67,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-batam,18.0,grid_connected_solar,0.2277,6.23,170.6,1865.7,190.36,149.28,254.27,False,TECH_WIND_ONSHORE,27
cemindo-gemilang-batam,20.0,grid_connected_solar,0.2277,6.23,170.6,1865.7,208.49,163.04,279.19,False,TECH_WIND_ONSHORE,27
semen-bosowa-batam,4.0,within_boundary,0.0993,4.28,0.0,1650.0,162.14,130.46,211.42,False,TECH_WIND_ONSHORE,27
semen-bosowa-batam,6.0,within_boundary,0.0993,4.28,0.0,1650.0,189.57,150.41,250.48,False,TECH_WIND_ONSHORE,27
semen-bosowa-batam,8.0,within_boundary,0.0993,4.28,0.0,1650.0,219.45,172.14,293.04,False,TECH_WIND_ONSHORE,27
semen-bosowa-batam,10.0,within_boundary,0.0993,4.28,0.0,1650.0,251.33,195.33,338.45,False,TECH_WIND_ONSHORE,27
semen-bosowa-batam,12.0,within_boundary,0.0993,4.28,0.0,1650.0,284.8,219.67,386.12,False,TECH_WIND_ONSHORE,27
semen-bosowa-batam,14.0,within_boundary,0.0993,4.28,0.0,1650.0,319.49,244.9,435.53,False,TECH_WIND_ONSHORE,27
semen-bosowa-batam,16.0,within_boundary,0.0993,4.28,0.0,1650.0,355.1,270.79,486.24,False,TECH_WIND_ONSHORE,27
semen-bosowa-batam,18.0,within_boundary,0.0993,4.28,0.0,1650.0,391.37,297.18,537.9,False,TECH_WIND_ONSHORE,27
semen-bosowa-batam,20.0,within_boundary,0.0993,4.28,0.0,1650.0,428.13,323.91,590.26,False,TECH_WIND_ONSHORE,27
semen-bosowa-batam,4.0,grid_connected_solar,0.2277,6.23,170.9,1865.9,77.34,63.52,98.83,False,TECH_WIND_ONSHORE,27
semen-bosowa-batam,6.0,grid_connected_solar,0.2277,6.23,170.9,1865.9,90.86,73.79,117.43,False,TECH_WIND_ONSHORE,27
semen-bosowa-batam,8.0,grid_connected_solar,0.2277,6.23,170.9,1865.9,105.6,84.97,137.69,False,TECH_WIND_ONSHORE,27
semen-bosowa-batam,10.0,grid_connected_solar,0.2277,6.23,170.9,1865.9,121.32,96.9,159.32,False,TECH_WIND_ONSHORE,27
semen-bosowa-batam,12.0,grid_connected_solar,0.2277,6.23,170.9,1865.9,137.83,109.43,182.02,False,TECH_WIND_ONSHORE,27
semen-bosowa-batam,14.0,grid_connected_solar,0.2277,6.23,170.9,1865.9,154.94,122.41,205.54,False,TECH_WIND_ONSHORE,27
semen-bosowa-batam,16.0,grid_connected_solar,0.2277,6.23,170.9,1865.9,172.5,135.73,229.69,False,TECH_WIND_ONSHORE,27
semen-bosowa-batam,18.0,grid_connected_solar,0.2277,6.23,170.9,1865.9,190.39,149.31,254.29,False,TECH_WIND_ONSHORE,27
semen-bosowa-batam,20.0,grid_connected_solar,0.2277,6.23,170.9,1865.9,208.52,163.06,279.22,False,TECH_WIND_ONSHORE,27
semen-jakarta,4.0,within_boundary,0.05,3.58,0.0,1650.0,322.02,259.1,419.89,False,TECH_WIND_ONSHORE,27
semen-jakarta,6.0,within_boundary,0.05,3.58,0.0,1650.0,376.48,298.71,497.46,False,TECH_WIND_ONSHORE,27
semen-jakarta,8.0,within_boundary,0.05,3.58,0.0,1650.0,435.82,341.87,581.97,False,TECH_WIND_ONSHORE,27
semen-jakarta,10.0,within_boundary,0.05,3.58,0.0,1650.0,499.14,387.92,672.16,False,TECH_WIND_ONSHORE,27
semen-jakarta,12.0,within_boundary,0.05,3.58,0.0,1650.0,565.62,436.27,766.84,False,TECH_WIND_ONSHORE,27
semen-jakarta,14.0,within_boundary,0.05,3.58,0.0,1650.0,634.52,486.37,864.96,False,TECH_WIND_ONSHORE,27
semen-jakarta,16.0,within_boundary,0.05,3.58,0.0,1650.0,705.23,537.8,965.67,False,TECH_WIND_ONSHORE,27
semen-jakarta,18.0,within_boundary,0.05,3.58,0.0,1650.0,777.27,590.19,1068.27,False,TECH_WIND_ONSHORE,27
semen-jakarta,20.0,within_boundary,0.05,3.58,0.0,1650.0,850.27,643.29,1172.25,False,TECH_WIND_ONSHORE,27
semen-jakarta,4.0,grid_connected_solar,0.2446,6.74,103.7,1798.7,70.07,57.21,90.08,False,TECH_WIND_ONSHORE,27
semen-jakarta,6.0,grid_connected_solar,0.2446,6.74,103.7,1798.7,82.21,66.31,106.94,False,TECH_WIND_ONSHORE,27
semen-jakarta,8.0,grid_connected_solar,0.2446,6.74,103.7,1798.7,95.43,76.23,125.31,False,TECH_WIND_ONSHORE,27
semen-jakarta,10.0,grid_connected_solar,0.2446,6.74,103.7,1798.7,109.54,86.81,144.91,False,TECH_WIND_ONSHORE,27
semen-jakarta,12.0,grid_connected_solar,0.2446,6.74,103.7,1798.7,124.36,97.91,165.49,False,TECH_WIND_ONSHORE,27
semen-jakarta,14.0,grid_connected_solar,0.2446,6.74,103.7,1798.7,139.71,109.43,186.81,False,TECH_WIND_ONSHORE,27
semen-jakarta,16.0,grid_connected_solar,0.2446,6.74,103.7,1798.7,155.46,121.24,208.7,False,TECH_WIND_ONSHORE,27
semen-jakarta,18.0,grid_connected_solar,0.2446,6.74,103.7,1798.7,171.52,133.28,231.0,False,TECH_WIND_ONSHORE,27
semen-jakarta,20.0,grid_connected_solar,0.2446,6.74,103.7,1798.7,187.79,145.47,253.6,False,TECH_WIND_ONSHORE,27
semen-gresik-city,4.0,within_boundary,0.0517,3.65,0.0,1650.0,311.43,250.58,406.08,False,TECH_WIND_ONSHORE,27
semen-gresik-city,6.0,within_boundary,0.0517,3.65,0.0,1650.0,364.11,288.89,481.1,False,TECH_WIND_ONSHORE,27
semen-gresik-city,8.0,within_boundary,0.0517,3.65,0.0,1650.0,421.49,330.63,562.83,False,TECH_WIND_ONSHORE,27
semen-gresik-city,10.0,within_boundary,0.0517,3.65,0.0,1650.0,482.73,375.16,650.06,False,TECH_WIND_ONSHORE,27
semen-gresik-city,12.0,within_boundary,0.0517,3.65,0.0,1650.0,547.02,421.92,741.62,False,TECH_WIND_ONSHORE,27
semen-gresik-city,14.0,within_boundary,0.0517,3.65,0.0,1650.0,613.65,470.38,836.52,False,TECH_WIND_ONSHORE,27
semen-gresik-city,16.0,within_boundary,0.0517,3.65,0.0,1650.0,682.04,520.11,933.92,False,TECH_WIND_ONSHORE,27
semen-gresik-city,18.0,within_boundary,0.0517,3.65,0.0,1650.0,751.71,570.79,1033.15,False,TECH_WIND_ONSHORE,27
semen-gresik-city,20.0,within_boundary,0.0517,3.65,0.0,1650.0,822.31,622.13,1133.71,False,TECH_WIND_ONSHORE,27
semen-gresik-city,4.0,grid_connected_solar,0.1763,5.38,84.5,1779.5,96.46,78.62,124.22,False,TECH_WIND_ONSHORE,27
semen-gresik-city,6.0,grid_connected_solar,0.1763,5.38,84.5,1779.5,113.12,91.06,147.43,False,TECH_WIND_ONSHORE,27
semen-gresik-city,8.0,grid_connected_solar,0.1763,5.38,84.5,1779.5,131.27,104.62,172.72,False,TECH_WIND_ONSHORE,27
semen-gresik-city,10.0,grid_connected_solar,0.1763,5.38,84.5,1779.5,150.64,119.09,199.71,False,TECH_WIND_ONSHORE,27
semen-gresik-city,12.0,grid_connected_solar,0.1763,5.38,84.5,1779.5,170.97,134.29,228.04,False,TECH_WIND_ONSHORE,27
semen-gresik-city,14.0,grid_connected_solar,0.1763,5.38,84.5,1779.5,192.04,150.03,257.4,False,TECH_WIND_ONSHORE,27
semen-gresik-city,16.0,grid_connected_solar,0.1763,5.38,84.5,1779.5,213.67,166.19,287.54,False,TECH_WIND_ONSHORE,27
semen-gresik-city,18.0,grid_connected_solar,0.1763,5.38,84.5,1779.5,235.71,182.65,318.24,False,TECH_WIND_ONSHORE,27
semen-gresik-city,20.0,grid_connected_solar,0.1763,5.38,84.5,1779.5,258.04,199.33,349.35,False,TECH_WIND_ONSHORE,27
solusi-bangun-cilegon,4.0,within_boundary,0.0735,3.92,0.0,1650.0,219.06,176.26,285.64,False,TECH_WIND_ONSHORE,27
solusi-bangun-cilegon,6.0,within_boundary,0.0735,3.92,0.0,1650.0,256.11,203.21,338.41,False,TECH_WIND_ONSHORE,27
solusi-bangun-cilegon,8.0,within_boundary,0.0735,3.92,0.0,1650.0,296.48,232.56,395.9,False,TECH_WIND_ONSHORE,27
solusi-bangun-cilegon,10.0,within_boundary,0.0735,3.92,0.0,1650.0,339.55,263.89,457.25,False,TECH_WIND_ONSHORE,27
solusi-bangun-cilegon,12.0,within_boundary,0.0735,3.92,0.0,1650.0,384.78,296.78,521.66,False,TECH_WIND_ONSHORE,27
solusi-bangun-cilegon,14.0,within_boundary,0.0735,3.92,0.0,1650.0,431.64,330.87,588.41,False,TECH_WIND_ONSHORE,27
solusi-bangun-cilegon,16.0,within_boundary,0.0735,3.92,0.0,1650.0,479.75,365.85,656.92,False,TECH_WIND_ONSHORE,27
solusi-bangun-cilegon,18.0,within_boundary,0.0735,3.92,0.0,1650.0,528.75,401.49,726.72,False,TECH_WIND_ONSHORE,27
solusi-bangun-cilegon,20.0,within_boundary,0.0735,3.92,0.0,1650.0,578.42,437.61,797.45,False,TECH_WIND_ONSHORE,27
solusi-bangun-cilegon,4.0,grid_connected_solar,0.2446,6.74,105.8,1800.8,70.14,57.27,90.14,False,TECH_WIND_ONSHORE,27
solusi-bangun-cilegon,6.0,grid_connected_solar,0.2446,6.74,105.8,1800.8,82.29,66.39,107.02,False,TECH_WIND_ONSHORE,27
solusi-bangun-cilegon,8.0,grid_connected_solar,0.2446,6.74,105.8,1800.8,95.52,76.32,125.4,False,TECH_WIND_ONSHORE,27
solusi-bangun-cilegon,10.0,grid_connected_solar,0.2446,6.74,105.8,1800.8,109.65,86.92,145.02,False,TECH_WIND_ONSHORE,27
solusi-bangun-cilegon,12.0,grid_connected_solar,0.2446,6.74,105.8,1800.8,124.48,98.04,165.61,False,TECH_WIND_ONSHORE,27
solusi-bangun-cilegon,14.0,grid_connected_solar,0.2446,6.74,105.8,1800.8,139.85,109.57,186.96,False,TECH_WIND_ONSHORE,27
solusi-bangun-cilegon,16.0,grid_connected_solar,0.2446,6.74,105.8,1800.8,155.63,121.4,208.87,False,TECH_WIND_ONSHORE,27
solusi-bangun-cilegon,18.0,grid_connected_solar,0.2446,6.74,105.8,1800.8,171.7,133.46,231.19,False,TECH_WIND_ONSHORE,27
solusi-bangun-cilegon,20.0,grid_connected_solar,0.2446,6.74,105.8,1800.8,187.99,145.68,253.81,False,TECH_WIND_ONSHORE,27
semen-kupang,4.0,within_boundary,0.1889,5.56,0.0,1650.0,85.23,68.58,111.14,False,TECH_WIND_ONSHORE,27
semen-kupang,6.0,within_boundary,0.1889,5.56,0.0,1650.0,99.65,79.07,131.67,False,TECH_WIND_ONSHORE,27
