site_id,wacc_pct,scenario,pvout_used,cf_used,connection_cost_per_kw,transmission_cost_per_kw,substation_upgrade_cost_per_kw,effective_capex_usd_per_kw,lcoe_usd_mwh,lcoe_low_usd_mwh,lcoe_high_usd_mwh,is_cf_provisional,is_capex_provisional,tech_id,lifetime_yr
kek-morotai,6.0,within_boundary,pvout_centroid,0.1496,0.0,0.0,0.0,960.0,65.61,57.56,99.07,True,False,TECH006,27
kek-morotai,8.0,within_boundary,pvout_centroid,0.1496,0.0,0.0,0.0,960.0,77.99,68.26,118.4,True,False,TECH006,27
kek-morotai,10.0,within_boundary,pvout_centroid,0.1496,0.0,0.0,0.0,960.0,91.2,79.68,139.04,True,False,TECH006,27
kek-morotai,12.0,within_boundary,pvout_centroid,0.1496,0.0,0.0,0.0,960.0,105.06,91.66,160.7,True,False,TECH006,27
kek-morotai,14.0,within_boundary,pvout_centroid,0.1496,0.0,0.0,0.0,960.0,119.43,104.09,183.16,True,False,TECH006,27
kek-morotai,16.0,within_boundary,pvout_centroid,0.1496,0.0,0.0,0.0,960.0,134.18,116.84,206.2,True,False,TECH006,27
kek-morotai,18.0,within_boundary,pvout_centroid,0.1496,0.0,0.0,0.0,960.0,149.2,129.83,229.68,True,False,TECH006,27
kek-morotai,20.0,within_boundary,pvout_centroid,0.1496,0.0,0.0,0.0,960.0,164.43,142.99,253.47,True,False,TECH006,27
kek-morotai,4.0,grid_connected_solar,pvout_best_50km,0.1795,1149.8,0.0,0.0,2154.8,95.11,89.68,117.66,True,False,TECH006,27
kek-morotai,6.0,grid_connected_solar,pvout_best_50km,0.1795,1149.8,0.0,0.0,2154.8,116.36,109.65,144.24,True,False,TECH006,27
kek-morotai,8.0,grid_connected_solar,pvout_best_50km,0.1795,1149.8,0.0,0.0,2154.8,139.51,131.4,173.18,True,False,TECH006,27
kek-morotai,10.0,grid_connected_solar,pvout_best_50km,0.1795,1149.8,0.0,0.0,2154.8,164.21,154.61,204.08,True,False,TECH006,27
kek-morotai,12.0,grid_connected_solar,pvout_best_50km,0.1795,1149.8,0.0,0.0,2154.8,190.14,178.98,236.51,True,False,TECH006,27
kek-morotai,14.0,grid_connected_solar,pvout_best_50km,0.1795,1149.8,0.0,0.0,2154.8,217.02,204.23,270.12,True,False,TECH006,27
kek-morotai,16.0,grid_connected_solar,pvout_best_50km,0.1795,1149.8,0.0,0.0,2154.8,244.6,230.15,304.62,True,False,TECH006,27
kek-morotai,18.0,grid_connected_solar,pvout_best_50km,0.1795,1149.8,0.0,0.0,2154.8,272.71,256.56,339.77,True,False,TECH006,27
kek-morotai,20.0,grid_connected_solar,pvout_best_50km,0.1795,1149.8,0.0,0.0,2154.8,301.19,283.33,375.38,True,False,TECH006,27
kek-gresik,4.0,within_boundary,pvout_within_boundary,0.1758,0.0,0.0,0.0,960.0,46.17,40.62,69.2,False,False,TECH006,27
kek-gresik,6.0,within_boundary,pvout_within_boundary,0.1758,0.0,0.0,0.0,960.0,55.83,48.98,84.3,False,False,TECH006,27
kek-gresik,8.0,within_boundary,pvout_within_boundary,0.1758,0.0,0.0,0.0,960.0,66.36,58.08,100.76,False,False,TECH006,27
kek-gresik,10.0,within_boundary,pvout_within_boundary,0.1758,0.0,0.0,0.0,960.0,77.6,67.8,118.32,False,False,TECH006,27
kek-gresik,12.0,within_boundary,pvout_within_boundary,0.1758,0.0,0.0,0.0,960.0,89.4,78.0,136.75,False,False,TECH006,27
kek-gresik,14.0,within_boundary,pvout_within_boundary,0.1758,0.0,0.0,0.0,960.0,101.63,88.57,155.86,False,False,TECH006,27
kek-gresik,16.0,within_boundary,pvout_within_boundary,0.1758,0.0,0.0,0.0,960.0,114.18,99.42,175.47,False,False,TECH006,27
kek-gresik,18.0,within_boundary,pvout_within_boundary,0.1758,0.0,0.0,0.0,960.0,126.96,110.48,195.44,False,False,TECH006,27
kek-gresik,20.0,within_boundary,pvout_within_boundary,0.1758,0.0,0.0,0.0,960.0,139.92,121.68,215.69,False,False,TECH006,27
kek-gresik,4.0,grid_connected_solar,pvout_buildable_best_50km,0.184,83.2,0.0,77.2,1165.4,52.46,47.17,74.46,False,False,TECH006,27
kek-gresik,6.0,grid_connected_solar,pvout_buildable_best_50km,0.184,83.2,0.0,77.2,1165.4,63.67,57.12,90.86,False,False,TECH006,27
kek-gresik,8.0,grid_connected_solar,pvout_buildable_best_50km,0.184,83.2,0.0,77.2,1165.4,75.88,67.97,108.73,False,False,TECH006,27
kek-gresik,10.0,grid_connected_solar,pvout_buildable_best_50km,0.184,83.2,0.0,77.2,1165.4,88.91,79.55,127.8,False,False,TECH006,27
kek-gresik,12.0,grid_connected_solar,pvout_buildable_best_50km,0.184,83.2,0.0,77.2,1165.4,102.59,91.7,147.82,False,False,TECH006,27
kek-gresik,14.0,grid_connected_solar,pvout_buildable_best_50km,0.184,83.2,0.0,77.2,1165.4,116.77,104.3,168.56,False,False,TECH006,27
kek-gresik,16.0,grid_connected_solar,pvout_buildable_best_50km,0.184,83.2,0.0,77.2,1165.4,131.32,117.23,189.85,False,False,TECH006,27
kek-gresik,18.0,grid_connected_solar,pvout_buildable_best_50km,0.184,83.2,0.0,77.2,1165.4,146.15,130.4,211.55,False,False,TECH006,27
kek-gresik,20.0,grid_connected_solar,pvout_buildable_best_50km,0.184,83.2,0.0,77.2,1165.4,161.17,143.75,233.53,False,False,TECH006,27
kek-likupang,4.0,within_boundary,pvout_centroid,0.1805,0.0,0.0,0.0,960.0,44.97,39.57,67.4,True,False,TECH006,27
kek-likupang,6.0,within_boundary,pvout_centroid,0.1805,0.0,0.0,0.0,960.0,54.39,47.71,82.12,True,False,TECH006,27
kek-likupang,8.0,within_boundary,pvout_centroid,0.1805,0.0,0.0,0.0,960.0,64.64,56.58,98.14,True,False,TECH006,27
kek-likupang,10.0,within_boundary,pvout_centroid,0.1805,0.0,0.0,0.0,960.0,75.59,66.04,115.25,True,False,TECH006,27
kek-likupang,12.0,within_boundary,pvout_centroid,0.1805,0.0,0.0,0.0,960.0,87.08,75.98,133.2,True,False,TECH006,27
kek-likupang,14.0,within_boundary,pvout_centroid,0.1805,0.0,0.0,0.0,960.0,98.99,86.28,151.81,True,False,TECH006,27
kek-likupang,16.0,within_boundary,pvout_centroid,0.1805,0.0,0.0,0.0,960.0,111.22,96.85,170.91,True,False,TECH006,27
kek-likupang,18.0,within_boundary,pvout_centroid,0.1805,0.0,0.0,0.0,960.0,123.67,107.61,190.37,True,False,TECH006,27
kek-likupang,20.0,within_boundary,pvout_centroid,0.1805,0.0,0.0,0.0,960.0,136.29,118.53,210.09,True,False,TECH006,27
kek-likupang,4.0,grid_connected_solar,pvout_best_50km,0.1848,117.2,0.0,0.0,1122.2,50.49,45.22,72.4,True,False,TECH006,27
kek-likupang,6.0,grid_connected_solar,pvout_best_50km,0.1848,117.2,0.0,0.0,1122.2,61.24,54.72,88.32,True,False,TECH006,27
kek-likupang,8.0,grid_connected_solar,pvout_best_50km,0.1848,117.2,0.0,0.0,1122.2,72.95,65.07,105.66,True,False,TECH006,27
kek-likupang,10.0,grid_connected_solar,pvout_best_50km,0.1848,117.2,0.0,0.0,1122.2,85.44,76.12,124.17,True,False,TECH006,27
kek-likupang,12.0,grid_connected_solar,pvout_best_50km,0.1848,117.2,0.0,0.0,1122.2,98.56,87.72,143.6,True,False,TECH006,27
kek-likupang,14.0,grid_connected_solar,pvout_best_50km,0.1848,117.2,0.0,0.0,1122.2,112.16,99.74,163.74,True,False,TECH006,27
kek-likupang,16.0,grid_connected_solar,pvout_best_50km,0.1848,117.2,0.0,0.0,1122.2,126.11,112.08,184.41,True,False,TECH006,27
kek-likupang,18.0,grid_connected_solar,pvout_best_50km,0.1848,117.2,0.0,0.0,1122.2,140.33,124.65,205.46,True,False,TECH006,27
kek-likupang,20.0,grid_connected_solar,pvout_best_50km,0.1848,117.2,0.0,0.0,1122.2,154.73,137.38,226.8,True,False,TECH006,27
kek-bitung,4.0,within_boundary,pvout_centroid,0.1718,0.0,0.0,0.0,960.0,47.24,41.56,70.8,True,False,TECH006,27
kek-bitung,6.0,within_boundary,pvout_centroid,0.1718,0.0,0.0,0.0,960.0,57.13,50.12,86.26,True,False,TECH006,27
kek-bitung,8.0,within_boundary,pvout_centroid,0.1718,0.0,0.0,0.0,960.0,67.9,59.43,103.09,True,False,TECH006,27
kek-bitung,10.0,within_boundary,pvout_centroid,0.1718,0.0,0.0,0.0,960.0,79.4,69.37,121.06,True,False,TECH006,27
kek-bitung,12.0,within_boundary,pvout_centroid,0.1718,0.0,0.0,0.0,960.0,91.47,79.81,139.92,True,False,TECH006,27
kek-bitung,14.0,within_boundary,pvout_centroid,0.1718,0.0,0.0,0.0,960.0,103.99,90.63,159.47,True,False,TECH006,27
kek-bitung,16.0,within_boundary,pvout_centroid,0.1718,0.0,0.0,0.0,960.0,116.83,101.73,179.53,True,False,TECH006,27
kek-bitung,18.0,within_boundary,pvout_centroid,0.1718,0.0,0.0,0.0,960.0,129.91,113.04,199.98,True,False,TECH006,27
kek-bitung,20.0,within_boundary,pvout_centroid,0.1718,0.0,0.0,0.0,960.0,143.17,124.5,220.69,True,False,TECH006,27
kek-bitung,4.0,grid_connected_solar,pvout_best_50km,0.1848,88.5,0.0,0.0,1093.5,49.33,44.06,71.24,True,False,TECH006,27
kek-bitung,6.0,grid_connected_solar,pvout_best_50km,0.1848,88.5,0.0,0.0,1093.5,59.81,53.29,86.88,True,False,TECH006,27
kek-bitung,8.0,grid_connected_solar,pvout_best_50km,0.1848,88.5,0.0,0.0,1093.5,71.22,63.34,103.93,True,False,TECH006,27
kek-bitung,10.0,grid_connected_solar,pvout_best_50km,0.1848,88.5,0.0,0.0,1093.5,83.39,74.07,122.12,True,False,TECH006,27
kek-bitung,12.0,grid_connected_solar,pvout_best_50km,0.1848,88.5,0.0,0.0,1093.5,96.18,85.33,141.22,True,False,TECH006,27
kek-bitung,14.0,grid_connected_solar,pvout_best_50km,0.1848,88.5,0.0,0.0,1093.5,109.43,97.01,161.01,True,False,TECH006,27
kek-bitung,16.0,grid_connected_solar,pvout_best_50km,0.1848,88.5,0.0,0.0,1093.5,123.02,108.99,181.32,True,False,TECH006,27
kek-bitung,18.0,grid_connected_solar,pvout_best_50km,0.1848,88.5,0.0,0.0,1093.5,136.88,121.2,202.01,True,False,TECH006,27
kek-bitung,20.0,grid_connected_solar,pvout_best_50km,0.1848,88.5,0.0,0.0,1093.5,150.92,133.57,222.99,True,False,TECH006,27
kek-palu,4.0,within_boundary,pvout_centroid,0.1657,0.0,0.0,0.0,960.0,48.97,43.09,73.4,True,False,TECH006,27
kek-palu,6.0,within_boundary,pvout_centroid,0.1657,0.0,0.0,0.0,960.0,59.23,51.96,89.42,True,False,TECH006,27
kek-palu,8.0,within_boundary,pvout_centroid,0.1657,0.0,0.0,0.0,960.0,70.4,61.61,106.88,True,False,TECH006,27
kek-palu,10.0,within_boundary,pvout_centroid,0.1657,0.0,0.0,0.0,960.0,82.32,71.92,125.51,True,False,TECH006,27
kek-palu,12.0,within_boundary,pvout_centroid,0.1657,0.0,0.0,0.0,960.0,94.83,82.74,145.06,True,False,TECH006,27
kek-palu,14.0,within_boundary,pvout_centroid,0.1657,0.0,0.0,0.0,960.0,107.8,93.96,165.33,True,False,TECH006,27
kek-palu,16.0,within_boundary,pvout_centroid,0.1657,0.0,0.0,0.0,960.0,121.12,105.47,186.13,True,False,TECH006,27
kek-palu,18.0,within_boundary,pvout_centroid,0.1657,0.0,0.0,0.0,960.0,134.68,117.19,207.32,True,False,TECH006,27
kek-palu,20.0,within_boundary,pvout_centroid,0.1657,0.0,0.0,0.0,960.0,148.42,129.07,228.79,True,False,TECH006,27
kek-palu,4.0,grid_connected_solar,pvout_buildable_best_50km,0.1733,162.6,0.0,79.8,1247.3,59.27,53.65,82.64,False,False,TECH006,27
kek-palu,6.0,grid_connected_solar,pvout_buildable_best_50km,0.1733,162.6,0.0,79.8,1247.3,72.01,65.06,100.9,False,False,TECH006,27
kek-palu,8.0,grid_connected_solar,pvout_buildable_best_50km,0.1733,162.6,0.0,79.8,1247.3,85.9,77.5,120.79,False,False,TECH006,27
kek-palu,10.0,grid_connected_solar,pvout_buildable_best_50km,0.1733,162.6,0.0,79.8,1247.3,100.71,90.77,142.02,False,False,TECH006,27
kek-palu,12.0,grid_connected_solar,pvout_buildable_best_50km,0.1733,162.6,0.0,79.8,1247.3,116.26,104.7,164.3,False,False,TECH006,27
kek-palu,14.0,grid_connected_solar,pvout_buildable_best_50km,0.1733,162.6,0.0,79.8,1247.3,132.38,119.14,187.4,False,False,TECH006,27
kek-palu,16.0,grid_connected_solar,pvout_buildable_best_50km,0.1733,162.6,0.0,79.8,1247.3,148.92,133.95,211.1,False,False,TECH006,27
kek-palu,18.0,grid_connected_solar,pvout_buildable_best_50km,0.1733,162.6,0.0,79.8,1247.3,165.78,149.05,235.25,False,False,TECH006,27
kek-palu,20.0,grid_connected_solar,pvout_buildable_best_50km,0.1733,162.6,0.0,79.8,1247.3,182.86,164.35,259.73,False,False,TECH006,27
kek-kura-kura,4.0,within_boundary,pvout_centroid,0.1923,0.0,0.0,0.0,960.0,42.2,37.13,63.25,True,False,TECH006,27
kek-kura-kura,6.0,within_boundary,pvout_centroid,0.1923,0.0,0.0,0.0,960.0,51.04,44.77,77.06,True,False,TECH006,27
kek-kura-kura,8.0,within_boundary,pvout_centroid,0.1923,0.0,0.0,0.0,960.0,60.66,53.1,92.1,True,False,TECH006,27
kek-kura-kura,10.0,within_boundary,pvout_centroid,0.1923,0.0,0.0,0.0,960.0,70.94,61.98,108.15,True,False,TECH006,27
kek-kura-kura,12.0,within_boundary,pvout_centroid,0.1923,0.0,0.0,0.0,960.0,81.72,71.3,125.0,True,False,TECH006,27
kek-kura-kura,14.0,within_boundary,pvout_centroid,0.1923,0.0,0.0,0.0,960.0,92.9,80.97,142.47,True,False,TECH006,27
kek-kura-kura,16.0,within_boundary,pvout_centroid,0.1923,0.0,0.0,0.0,960.0,104.37,90.88,160.39,True,False,TECH006,27
kek-kura-kura,18.0,within_boundary,pvout_centroid,0.1923,0.0,0.0,0.0,960.0,116.06,100.99,178.65,True,False,TECH006,27
kek-kura-kura,20.0,within_boundary,pvout_centroid,0.1923,0.0,0.0,0.0,960.0,127.9,111.23,197.16,True,False,TECH006,27
kek-kura-kura,4.0,grid_connected_solar,pvout_buildable_best_50km,0.1843,277.1,0.0,0.0,1282.1,57.12,51.83,79.08,False,False,TECH006,27
kek-kura-kura,6.0,grid_connected_solar,pvout_buildable_best_50km,0.1843,277.1,0.0,0.0,1282.1,69.43,62.9,96.58,False,False,TECH006,27
kek-kura-kura,8.0,grid_connected_solar,pvout_buildable_best_50km,0.1843,277.1,0.0,0.0,1282.1,82.84,74.95,115.64,False,False,TECH006,27
kek-kura-kura,10.0,grid_connected_solar,pvout_buildable_best_50km,0.1843,277.1,0.0,0.0,1282.1,97.16,87.81,135.98,False,False,TECH006,27
kek-kura-kura,12.0,grid_connected_solar,pvout_buildable_best_50km,0.1843,277.1,0.0,0.0,1282.1,112.18,101.31,157.33,False,False,TECH006,27
kek-kura-kura,14.0,grid_connected_solar,pvout_buildable_best_50km,0.1843,277.1,0.0,0.0,1282.1,127.75,115.3,179.46,False,False,TECH006,27
kek-kura-kura,16.0,grid_connected_solar,pvout_buildable_best_50km,0.1843,277.1,0.0,0.0,1282.1,143.73,129.66,202.17,False,False,TECH006,27
kek-kura-kura,18.0,grid_connected_solar,pvout_buildable_best_50km,0.1843,277.1,0.0,0.0,1282.1,160.02,144.3,225.32,False,False,TECH006,27
kek-kura-kura,20.0,grid_connected_solar,pvout_buildable_best_50km,0.1843,277.1,0.0,0.0,1282.1,176.52,159.12,248.77,False,False,TECH006,27
kek-galang-batang,4.0,within_boundary,pvout_within_boundary,0.1502,0.0,0.0,0.0,960.0,54.04,47.55,81.0,False,False,TECH006,27
kek-galang-batang,6.0,within_boundary,pvout_within_boundary,0.1502,0.0,0.0,0.0,960.0,65.35,57.33,98.68,False,False,TECH006,27
kek-galang-batang,8.0,within_boundary,pvout_within_boundary,0.1502,0.0,0.0,0.0,960.0,77.68,67.99,117.94,False,False,TECH006,27
kek-galang-batang,10.0,within_boundary,pvout_within_boundary,0.1502,0.0,0.0,0.0,960.0,90.83,79.36,138.49,False,False,TECH006,27
kek-galang-batang,12.0,within_boundary,pvout_within_boundary,0.1502,0.0,0.0,0.0,960.0,104.64,91.3,160.07,False,False,TECH006,27
kek-galang-batang,14.0,within_boundary,pvout_within_boundary,0.1502,0.0,0.0,0.0,960.0,118.96,103.68,182.43,False,False,TECH006,27
kek-galang-batang,16.0,within_boundary,pvout_within_boundary,0.1502,0.0,0.0,0.0,960.0,133.65,116.38,205.38,False,False,TECH006,27
kek-galang-batang,18.0,within_boundary,pvout_within_boundary,0.1502,0.0,0.0,0.0,960.0,148.61,129.32,228.77,False,False,TECH006,27
kek-galang-batang,20.0,within_boundary,pvout_within_boundary,0.1502,0.0,0.0,0.0,960.0,163.78,142.43,252.47,False,False,TECH006,27
kek-galang-batang,4.0,grid_connected_solar,pvout_buildable_best_50km,0.1543,235.8,0.0,79.8,1320.6,70.12,63.8,96.35,False,False,TECH006,27
kek-galang-batang,6.0,grid_connected_solar,pvout_buildable_best_50km,0.1543,235.8,0.0,79.8,1320.6,85.26,77.46,117.7,False,False,TECH006,27
kek-galang-batang,8.0,grid_connected_solar,pvout_buildable_best_50km,0.1543,235.8,0.0,79.8,1320.6,101.77,92.34,140.95,False,False,TECH006,27
kek-galang-batang,10.0,grid_connected_solar,pvout_buildable_best_50km,0.1543,235.8,0.0,79.8,1320.6,119.38,108.21,165.76,False,False,TECH006,27
kek-galang-batang,12.0,grid_connected_solar,pvout_buildable_best_50km,0.1543,235.8,0.0,79.8,1320.6,137.87,124.88,191.81,False,False,TECH006,27
kek-galang-batang,14.0,grid_connected_solar,pvout_buildable_best_50km,0.1543,235.8,0.0,79.8,1320.6,157.03,142.16,218.81,False,False,TECH006,27
kek-galang-batang,16.0,grid_connected_solar,pvout_buildable_best_50km,0.1543,235.8,0.0,79.8,1320.6,176.7,159.89,246.52,False,False,TECH006,27
kek-galang-batang,18.0,grid_connected_solar,pvout_buildable_best_50km,0.1543,235.8,0.0,79.8,1320.6,196.74,177.96,274.75,False,False,TECH006,27
kek-galang-batang,20.0,grid_connected_solar,pvout_buildable_best_50km,0.1543,235.8,0.0,79.8,1320.6,217.04,196.26,303.36,False,False,TECH006,27
kek-maloy-batuta,4.0,within_boundary,pvout_centroid,0.1556,0.0,0.0,0.0,960.0,52.16,45.89,78.18,True,False,TECH006,27
kek-maloy-batuta,6.0,within_boundary,pvout_centroid,0.1556,0.0,0.0,0.0,960.0,63.08,55.34,95.24,True,False,TECH006,27
kek-maloy-batuta,8.0,within_boundary,pvout_centroid,0.1556,0.0,0.0,0.0,960.0,74.98,65.62,113.83,True,False,TECH006,27
kek-maloy-batuta,10.0,within_boundary,pvout_centroid,0.1556,0.0,0.0,0.0,960.0,87.68,76.6,133.67,True,False,TECH006,27
kek-maloy-batuta,12.0,within_boundary,pvout_centroid,0.1556,0.0,0.0,0.0,960.0,101.01,88.13,154.5,True,False,TECH006,27
kek-maloy-batuta,14.0,within_boundary,pvout_centroid,0.1556,0.0,0.0,0.0,960.0,114.82,100.07,176.09,True,False,TECH006,27
kek-maloy-batuta,16.0,within_boundary,pvout_centroid,0.1556,0.0,0.0,0.0,960.0,129.0,112.33,198.24,True,False,TECH006,27
kek-maloy-batuta,18.0,within_boundary,pvout_centroid,0.1556,0.0,0.0,0.0,960.0,143.44,124.82,220.81,True,False,TECH006,27
kek-maloy-batuta,20.0,within_boundary,pvout_centroid,0.1556,0.0,0.0,0.0,960.0,158.08,137.47,243.68,True,False,TECH006,27
kek-maloy-batuta,4.0,grid_connected_solar,pvout_buildable_best_50km,0.1585,385.6,0.0,79.8,1470.3,75.35,69.2,100.9,False,False,TECH006,27
kek-maloy-batuta,6.0,grid_connected_solar,pvout_buildable_best_50km,0.1585,385.6,0.0,79.8,1470.3,91.78,84.18,123.36,False,False,TECH006,27
kek-maloy-batuta,8.0,grid_connected_solar,pvout_buildable_best_50km,0.1585,385.6,0.0,79.8,1470.3,109.67,100.49,147.82,False,False,TECH006,27
kek-maloy-batuta,10.0,grid_connected_solar,pvout_buildable_best_50km,0.1585,385.6,0.0,79.8,1470.3,128.76,117.89,173.93,False,False,TECH006,27
kek-maloy-batuta,12.0,grid_connected_solar,pvout_buildable_best_50km,0.1585,385.6,0.0,79.8,1470.3,148.81,136.16,201.33,False,False,TECH006,27
kek-maloy-batuta,14.0,grid_connected_solar,pvout_buildable_best_50km,0.1585,385.6,0.0,79.8,1470.3,169.58,155.1,229.74,False,False,TECH006,27
kek-maloy-batuta,16.0,grid_connected_solar,pvout_buildable_best_50km,0.1585,385.6,0.0,79.8,1470.3,190.9,174.54,258.89,False,False,TECH006,27
kek-maloy-batuta,18.0,grid_connected_solar,pvout_buildable_best_50km,0.1585,385.6,0.0,79.8,1470.3,212.63,194.34,288.59,False,False,TECH006,27
kek-maloy-batuta,20.0,grid_connected_solar,pvout_buildable_best_50km,0.1585,385.6,0.0,79.8,1470.3,234.64,214.41,318.69,False,False,TECH006,27
kek-nongsa,4.0,within_boundary,pvout_centroid,0.1507,0.0,0.0,0.0,960.0,53.86,47.39,80.73,True,False,TECH006,27
kek-nongsa,6.0,within_boundary,pvout_centroid,0.1507,0.0,0.0,0.0,960.0,65.14,57.14,98.35,True,False,TECH006,27
kek-nongsa,8.0,within_boundary,pvout_centroid,0.1507,0.0,0.0,0.0,960.0,77.43,67.77,117.55,True,False,TECH006,27
kek-nongsa,10.0,within_boundary,pvout_centroid,0.1507,0.0,0.0,0.0,960.0,90.54,79.1,138.04,True,False,TECH006,27
kek-nongsa,12.0,within_boundary,pvout_centroid,0.1507,0.0,0.0,0.0,960.0,104.3,91.0,159.55,True,False,TECH006,27
kek-nongsa,14.0,within_boundary,pvout_centroid,0.1507,0.0,0.0,0.0,960.0,118.57,103.34,181.84,True,False,TECH006,27
kek-nongsa,16.0,within_boundary,pvout_centroid,0.1507,0.0,0.0,0.0,960.0,133.21,116.0,204.71,True,False,TECH006,27
kek-nongsa,18.0,within_boundary,pvout_centroid,0.1507,0.0,0.0,0.0,960.0,148.13,128.89,228.02,True,False,TECH006,27
kek-nongsa,20.0,within_boundary,pvout_centroid,0.1507,0.0,0.0,0.0,960.0,163.25,141.96,251.64,True,False,TECH006,27
kek-nongsa,4.0,grid_connected_solar,pvout_buildable_best_50km,0.1533,169.8,0.0,80.0,1254.8,67.36,61.0,93.76,False,False,TECH006,27
kek-nongsa,6.0,grid_connected_solar,pvout_buildable_best_50km,0.1533,169.8,0.0,80.0,1254.8,81.84,73.99,114.49,False,False,TECH006,27
kek-nongsa,8.0,grid_connected_solar,pvout_buildable_best_50km,0.1533,169.8,0.0,80.0,1254.8,97.63,88.13,137.06,False,False,TECH006,27
kek-nongsa,10.0,grid_connected_solar,pvout_buildable_best_50km,0.1533,169.8,0.0,80.0,1254.8,114.47,103.23,161.16,False,False,TECH006,27
kek-nongsa,12.0,grid_connected_solar,pvout_buildable_best_50km,0.1533,169.8,0.0,80.0,1254.8,132.16,119.08,186.45,False,False,TECH006,27
kek-nongsa,14.0,grid_connected_solar,pvout_buildable_best_50km,0.1533,169.8,0.0,80.0,1254.8,150.48,135.51,212.67,False,False,TECH006,27
kek-nongsa,16.0,grid_connected_solar,pvout_buildable_best_50km,0.1533,169.8,0.0,80.0,1254.8,169.29,152.37,239.57,False,False,TECH006,27
kek-nongsa,18.0,grid_connected_solar,pvout_buildable_best_50km,0.1533,169.8,0.0,80.0,1254.8,188.45,169.55,266.98,False,False,TECH006,27
kek-nongsa,20.0,grid_connected_solar,pvout_buildable_best_50km,0.1533,169.8,0.0,80.0,1254.8,207.87,186.96,294.76,False,False,TECH006,27
kek-mandalika,4.0,within_boundary,pvout_centroid,0.1887,0.0,0.0,0.0,960.0,43.01,37.85,64.47,True,False,TECH006,27
kek-mandalika,6.0,within_boundary,pvout_centroid,0.1887,0.0,0.0,0.0,960.0,52.02,45.63,78.54,True,False,TECH006,27
kek-mandalika,8.0,within_boundary,pvout_centroid,0.1887,0.0,0.0,0.0,960.0,61.83,54.12,93.87,True,False,TECH006,27
kek-mandalika,10.0,within_boundary,pvout_centroid,0.1887,0.0,0.0,0.0,960.0,72.3,63.17,110.23,True,False,TECH006,27
kek-mandalika,12.0,within_boundary,pvout_centroid,0.1887,0.0,0.0,0.0,960.0,83.29,72.67,127.41,True,False,TECH006,27
kek-mandalika,14.0,within_boundary,pvout_centroid,0.1887,0.0,0.0,0.0,960.0,94.69,82.52,145.21,True,False,TECH006,27
kek-mandalika,16.0,within_boundary,pvout_centroid,0.1887,0.0,0.0,0.0,960.0,106.38,92.63,163.48,True,False,TECH006,27
kek-mandalika,18.0,within_boundary,pvout_centroid,0.1887,0.0,0.0,0.0,960.0,118.29,102.93,182.09,True,False,TECH006,27
kek-mandalika,20.0,within_boundary,pvout_centroid,0.1887,0.0,0.0,0.0,960.0,130.36,113.37,200.95,True,False,TECH006,27
kek-mandalika,4.0,grid_connected_solar,pvout_best_50km,0.1975,89.0,0.0,44.3,1138.3,47.85,42.91,68.34,True,False,TECH006,27
kek-mandalika,6.0,grid_connected_solar,pvout_best_50km,0.1975,89.0,0.0,44.3,1138.3,58.05,51.95,83.38,True,False,TECH006,27
kek-mandalika,8.0,grid_connected_solar,pvout_best_50km,0.1975,89.0,0.0,44.3,1138.3,69.16,61.79,99.76,True,False,TECH006,27
